Freq.	V(n003)
6.65273156201641e+02	(-7.32038732698023e+00dB,-9.00417149016305e+01°)
6.66806769213522e+02	(-7.30037489930851e+00dB,-9.00418110935758e+01°)
6.68343917568514e+02	(-7.28036241425542e+00dB,-9.00419075074679e+01°)
6.69884609416425e+02	(-7.26034987155571e+00dB,-9.00420041438230e+01°)
6.71428852925851e+02	(-7.24033727094347e+00dB,-9.00421010031506e+01°)
6.72976656284216e+02	(-7.22032461215093e+00dB,-9.00421980859701e+01°)
6.74528027697820e+02	(-7.20031189490959e+00dB,-9.00422953927949e+01°)
6.76082975391880e+02	(-7.18029911894934e+00dB,-9.00423929241453e+01°)
6.77641507610573e+02	(-7.16028628399897e+00dB,-9.00424906805403e+01°)
6.79203632617082e+02	(-7.14027338978623e+00dB,-9.00425886624969e+01°)
6.80769358693639e+02	(-7.12026043603702e+00dB,-9.00426868705423e+01°)
6.82338694141566e+02	(-7.10024742247669e+00dB,-9.00427853051941e+01°)
6.83911647281326e+02	(-7.08023434882891e+00dB,-9.00428839669772e+01°)
6.85488226452558e+02	(-7.06022121481611e+00dB,-9.00429828564175e+01°)
6.87068440014128e+02	(-7.04020802015937e+00dB,-9.00430819740428e+01°)
6.88652296344172e+02	(-7.02019476457867e+00dB,-9.00431813203791e+01°)
6.90239803840137e+02	(-7.00018144779275e+00dB,-9.00432808959535e+01°)
6.91830970918832e+02	(-6.98016806951873e+00dB,-9.00433807012985e+01°)
6.93425806016464e+02	(-6.96015462947260e+00dB,-9.00434807369453e+01°)
6.95024317588691e+02	(-6.94014112736920e+00dB,-9.00435810034239e+01°)
6.96626514110663e+02	(-6.92012756292176e+00dB,-9.00436815012705e+01°)
6.98232404077065e+02	(-6.90011393584229e+00dB,-9.00437822310200e+01°)
6.99841996002167e+02	(-6.88010024584172e+00dB,-9.00438831932053e+01°)
7.01455298419865e+02	(-6.86008649262916e+00dB,-9.00439843883680e+01°)
7.03072319883727e+02	(-6.84007267591278e+00dB,-9.00440858170443e+01°)
7.04693068967040e+02	(-6.82005879539898e+00dB,-9.00441874797783e+01°)
7.06317554262855e+02	(-6.80004485079349e+00dB,-9.00442893771054e+01°)
7.07945784384030e+02	(-6.78003084180015e+00dB,-9.00443915095696e+01°)
7.09577767963281e+02	(-6.76001676812137e+00dB,-9.00444938777171e+01°)
7.11213513653221e+02	(-6.74000262945854e+00dB,-9.00445964820906e+01°)
7.12853030126411e+02	(-6.71998842551156e+00dB,-9.00446993232353e+01°)
7.14496326075405e+02	(-6.69997415597870e+00dB,-9.00448024017013e+01°)
7.16143410212793e+02	(-6.67995982055690e+00dB,-9.00449057180392e+01°)
7.17794291271252e+02	(-6.65994541894210e+00dB,-9.00450092727947e+01°)
7.19448978003590e+02	(-6.63993095082842e+00dB,-9.00451130665209e+01°)
7.21107479182790e+02	(-6.61991641590872e+00dB,-9.00452170997704e+01°)
7.22769803602060e+02	(-6.59990181387438e+00dB,-9.00453213730971e+01°)
7.24435960074880e+02	(-6.57988714441541e+00dB,-9.00454258870563e+01°)
7.26105957435044e+02	(-6.55987240722035e+00dB,-9.00455306422045e+01°)
7.27779804536713e+02	(-6.53985760197632e+00dB,-9.00456356390994e+01°)
7.29457510254457e+02	(-6.51984272836898e+00dB,-9.00457408783002e+01°)
7.31139083483306e+02	(-6.49982778608249e+00dB,-9.00458463603681e+01°)
7.32824533138792e+02	(-6.47981277479980e+00dB,-9.00459520858622e+01°)
7.34513868157003e+02	(-6.45979769420205e+00dB,-9.00460580553473e+01°)
7.36207097494623e+02	(-6.43978254396894e+00dB,-9.00461642693894e+01°)
7.37904230128988e+02	(-6.41976732377906e+00dB,-9.00462707285507e+01°)
7.39605275058125e+02	(-6.39975203330907e+00dB,-9.00463774334007e+01°)
7.41310241300804e+02	(-6.37973667223432e+00dB,-9.00464843845077e+01°)
7.43019137896588e+02	(-6.35972124022873e+00dB,-9.00465915824405e+01°)
7.44731973905875e+02	(-6.33970573696481e+00dB,-9.00466990277672e+01°)
7.46448758409952e+02	(-6.31969016211298e+00dB,-9.00468067210664e+01°)
7.48169500511040e+02	(-6.29967451534297e+00dB,-9.00469146629055e+01°)
7.49894209332341e+02	(-6.27965879632232e+00dB,-9.00470228538628e+01°)
7.51622894018090e+02	(-6.25964300471734e+00dB,-9.00471312945138e+01°)
7.53355563733602e+02	(-6.23962714019278e+00dB,-9.00472399854351e+01°)
7.55092227665318e+02	(-6.21961120241160e+00dB,-9.00473489272084e+01°)
7.56832895020858e+02	(-6.19959519103566e+00dB,-9.00474581204105e+01°)
7.58577575029067e+02	(-6.17957910572466e+00dB,-9.00475675656274e+01°)
7.60326276940065e+02	(-6.15956294613745e+00dB,-9.00476772634367e+01°)
7.62079010025295e+02	(-6.13954671193065e+00dB,-9.00477872144265e+01°)
7.63835783577573e+02	(-6.11953040275961e+00dB,-9.00478974191814e+01°)
7.65596606911139e+02	(-6.09951401827809e+00dB,-9.00480078782878e+01°)
7.67361489361701e+02	(-6.07949755813800e+00dB,-9.00481185923367e+01°)
7.69130440286491e+02	(-6.05948102199009e+00dB,-9.00482295619144e+01°)
7.70903469064311e+02	(-6.03946440948297e+00dB,-9.00483407876157e+01°)
7.72680585095583e+02	(-6.01944772026408e+00dB,-9.00484522700305e+01°)
7.74461797802399e+02	(-5.99943095397905e+00dB,-9.00485640097526e+01°)
7.76247116628572e+02	(-5.97941411027164e+00dB,-9.00486760073803e+01°)
7.78036551039684e+02	(-5.95939718878433e+00dB,-9.00487882635083e+01°)
7.79830110523138e+02	(-5.93938018915794e+00dB,-9.00489007787330e+01°)
7.81627804588209e+02	(-5.91936311103129e+00dB,-9.00490135536567e+01°)
7.83429642766091e+02	(-5.89934595404177e+00dB,-9.00491265888792e+01°)
7.85235634609950e+02	(-5.87932871782516e+00dB,-9.00492398850021e+01°)
7.87045789694977e+02	(-5.85931140201527e+00dB,-9.00493534426308e+01°)
7.88860117618432e+02	(-5.83929400624442e+00dB,-9.00494672623706e+01°)
7.90678627999703e+02	(-5.81927653014327e+00dB,-9.00495813448270e+01°)
7.92501330480349e+02	(-5.79925897334086e+00dB,-9.00496956906061e+01°)
7.94328234724159e+02	(-5.77924133546419e+00dB,-9.00498103003191e+01°)
7.96159350417196e+02	(-5.75922361613853e+00dB,-9.00499251745797e+01°)
7.97994687267853e+02	(-5.73920581498807e+00dB,-9.00500403139934e+01°)
7.99834255006904e+02	(-5.71918793163430e+00dB,-9.00501557191805e+01°)
8.01678063387555e+02	(-5.69916996569771e+00dB,-9.00502713907523e+01°)
8.03526122185493e+02	(-5.67915191679674e+00dB,-9.00503873293263e+01°)
8.05378441198942e+02	(-5.65913378454806e+00dB,-9.00505035355203e+01°)
8.07235030248713e+02	(-5.63911556856663e+00dB,-9.00506200099539e+01°)
8.09095899178257e+02	(-5.61909726846559e+00dB,-9.00507367532477e+01°)
8.10961057853715e+02	(-5.59907888385631e+00dB,-9.00508537660241e+01°)
8.12830516163973e+02	(-5.57906041434821e+00dB,-9.00509710489088e+01°)
8.14704284020713e+02	(-5.55904185954957e+00dB,-9.00510886025201e+01°)
8.16582371358466e+02	(-5.53902321906568e+00dB,-9.00512064274934e+01°)
8.18464788134663e+02	(-5.51900449250111e+00dB,-9.00513245244510e+01°)
8.20351544329691e+02	(-5.49898567945784e+00dB,-9.00514428940265e+01°)
8.22242649946943e+02	(-5.47896677953657e+00dB,-9.00515615368477e+01°)
8.24138115012874e+02	(-5.45894779233592e+00dB,-9.00516804535474e+01°)
8.26037949577050e+02	(-5.43892871745238e+00dB,-9.00517996447624e+01°)
8.27942163712205e+02	(-5.41890955448110e+00dB,-9.00519191111253e+01°)
8.29850767514293e+02	(-5.39889030301492e+00dB,-9.00520388532749e+01°)
8.31763771102541e+02	(-5.37887096264530e+00dB,-9.00521588718458e+01°)
8.33681184619504e+02	(-5.35885153296100e+00dB,-9.00522791674838e+01°)
8.35603018231118e+02	(-5.33883201354961e+00dB,-9.00523997408275e+01°)
8.37529282126752e+02	(-5.31881240399670e+00dB,-9.00525205925176e+01°)
8.39459986519267e+02	(-5.29879270388565e+00dB,-9.00526417232006e+01°)
8.41395141645064e+02	(-5.27877291279796e+00dB,-9.00527631335235e+01°)
8.43334757764144e+02	(-5.25875303031329e+00dB,-9.00528848241337e+01°)
8.45278845160158e+02	(-5.23873305600959e+00dB,-9.00530067956771e+01°)
8.47227414140464e+02	(-5.21871298946228e+00dB,-9.00531290488082e+01°)
8.49180475036181e+02	(-5.19869283024542e+00dB,-9.00532515841760e+01°)
8.51138038202243e+02	(-5.17867257793067e+00dB,-9.00533744024361e+01°)
8.53100114017456e+02	(-5.15865223208819e+00dB,-9.00534975042392e+01°)
8.55066712884549e+02	(-5.13863179228535e+00dB,-9.00536208902483e+01°)
8.57037845230235e+02	(-5.11861125808841e+00dB,-9.00537445611161e+01°)
8.59013521505261e+02	(-5.09859062906097e+00dB,-9.00538685175055e+01°)
8.60993752184466e+02	(-5.07856990476496e+00dB,-9.00539927600766e+01°)
8.62978547766835e+02	(-5.05854908476024e+00dB,-9.00541172894911e+01°)
8.64967918775558e+02	(-5.03852816860427e+00dB,-9.00542421064173e+01°)
8.66961875758081e+02	(-5.01850715585317e+00dB,-9.00543672115160e+01°)
8.68960429286166e+02	(-4.99848604606045e+00dB,-9.00544926054566e+01°)
8.70963589955944e+02	(-4.97846483877779e+00dB,-9.00546182889069e+01°)
8.72971368387975e+02	(-4.95844353355456e+00dB,-9.00547442625395e+01°)
8.74983775227299e+02	(-4.93842212993811e+00dB,-9.00548705270277e+01°)
8.77000821143497e+02	(-4.91840062747413e+00dB,-9.00549970830408e+01°)
8.79022516830746e+02	(-4.89837902570580e+00dB,-9.00551239312550e+01°)
8.81048873007876e+02	(-4.87835732417406e+00dB,-9.00552510723493e+01°)
8.83079900418424e+02	(-4.85833552241812e+00dB,-9.00553785070000e+01°)
8.85115609830696e+02	(-4.83831361997467e+00dB,-9.00555062358891e+01°)
8.87156012037821e+02	(-4.81829161637853e+00dB,-9.00556342596970e+01°)
8.89201117857809e+02	(-4.79826951116231e+00dB,-9.00557625791071e+01°)
8.91250938133605e+02	(-4.77824730385632e+00dB,-9.00558911948050e+01°)
8.93305483733155e+02	(-4.75822499398900e+00dB,-9.00560201074749e+01°)
8.95364765549453e+02	(-4.73820258108651e+00dB,-9.00561493178038e+01°)
8.97428794500607e+02	(-4.71818006467218e+00dB,-9.00562788264876e+01°)
8.99497581529893e+02	(-4.69815744426823e+00dB,-9.00564086342111e+01°)
9.01571137605815e+02	(-4.67813471939404e+00dB,-9.00565387416681e+01°)
9.03649473722159e+02	(-4.65811188956665e+00dB,-9.00566691495552e+01°)
9.05732600898057e+02	(-4.63808895430106e+00dB,-9.00567998585684e+01°)
9.07820530178042e+02	(-4.61806591311024e+00dB,-9.00569308694032e+01°)
9.09913272632108e+02	(-4.59804276550448e+00dB,-9.00570621827611e+01°)
9.12010839355766e+02	(-4.57801951099233e+00dB,-9.00571937993397e+01°)
9.14113241470106e+02	(-4.55799614907927e+00dB,-9.00573257198472e+01°)
9.16220490121855e+02	(-4.53797267926965e+00dB,-9.00574579449799e+01°)
9.18332596483436e+02	(-4.51794910106438e+00dB,-9.00575904754493e+01°)
9.20449571753026e+02	(-4.49792541396244e+00dB,-9.00577233119641e+01°)
9.22571427154617e+02	(-4.47790161746097e+00dB,-9.00578564552288e+01°)
9.24698173938076e+02	(-4.45787771105392e+00dB,-9.00579899059600e+01°)
9.26829823379203e+02	(-4.43785369423407e+00dB,-9.00581236648623e+01°)
9.28966386779789e+02	(-4.41782956649057e+00dB,-9.00582577326567e+01°)
9.31107875467683e+02	(-4.39780532731101e+00dB,-9.00583921100566e+01°)
9.33254300796843e+02	(-4.37778097618018e+00dB,-9.00585267977819e+01°)
9.35405674147404e+02	(-4.35775651258142e+00dB,-9.00586617965438e+01°)
9.37562006925732e+02	(-4.33773193599406e+00dB,-9.00587971070735e+01°)
9.39723310564489e+02	(-4.31770724589622e+00dB,-9.00589327300900e+01°)
9.41889596522692e+02	(-4.29768244176383e+00dB,-9.00590686663120e+01°)
9.44060876285774e+02	(-4.27765752306905e+00dB,-9.00592049164745e+01°)
9.46237161365643e+02	(-4.25763248928316e+00dB,-9.00593414812973e+01°)
9.48418463300746e+02	(-4.23760733987393e+00dB,-9.00594783615130e+01°)
9.50604793656130e+02	(-4.21758207430679e+00dB,-9.00596155578551e+01°)
9.52796164023501e+02	(-4.19755669204511e+00dB,-9.00597530710541e+01°)
9.54992586021284e+02	(-4.17753119254968e+00dB,-9.00598909018432e+01°)
9.57194071294692e+02	(-4.15750557527867e+00dB,-9.00600290509588e+01°)
9.59400631515780e+02	(-4.13747983968756e+00dB,-9.00601675191410e+01°)
9.61612278383512e+02	(-4.11745398522959e+00dB,-9.00603063071285e+01°)
9.63829023623817e+02	(-4.09742801135540e+00dB,-9.00604454156625e+01°)
9.66050878989660e+02	(-4.07740191751296e+00dB,-9.00605848454875e+01°)
9.68277856261095e+02	(-4.05737570314813e+00dB,-9.00607245973448e+01°)
9.70509967245335e+02	(-4.03734936770354e+00dB,-9.00608646719846e+01°)
9.72747223776810e+02	(-4.01732291061978e+00dB,-9.00610050701529e+01°)
9.74989637717231e+02	(-3.99729633133434e+00dB,-9.00611457926034e+01°)
9.77237220955655e+02	(-3.97726962928262e+00dB,-9.00612868400857e+01°)
9.79489985408543e+02	(-3.95724280389753e+00dB,-9.00614282133498e+01°)
9.81747943019828e+02	(-3.93721585460835e+00dB,-9.00615699131584e+01°)
9.84011105760977e+02	(-3.91718878084275e+00dB,-9.00617119402650e+01°)
9.86279485631053e+02	(-3.89716158202559e+00dB,-9.00618542954263e+01°)
9.88553094656781e+02	(-3.87713425757844e+00dB,-9.00619969794077e+01°)
9.90831944892609e+02	(-3.85710680692107e+00dB,-9.00621399929672e+01°)
9.93116048420775e+02	(-3.83707922946990e+00dB,-9.00622833368714e+01°)
9.95405417351368e+02	(-3.81705152463863e+00dB,-9.00624270118888e+01°)
9.97700063822394e+02	(-3.79702369183871e+00dB,-9.00625710187850e+01°)
9.99999999999840e+02	(-3.77699573047888e+00dB,-9.00627153583274e+01°)
1.00230523807774e+03	(-3.75696763996467e+00dB,-9.00628600312898e+01°)
1.00461579027823e+03	(-3.73693941969874e+00dB,-9.00630050384492e+01°)
1.00693166885164e+03	(-3.71691106908191e+00dB,-9.00631503805748e+01°)
1.00925288607652e+03	(-3.69688258751145e+00dB,-9.00632960584460e+01°)
1.01157945425974e+03	(-3.67685397438213e+00dB,-9.00634420728404e+01°)
1.01391138573652e+03	(-3.65682522908560e+00dB,-9.00635884245410e+01°)
1.01624869287053e+03	(-3.63679635101106e+00dB,-9.00637351143291e+01°)
1.01859138805395e+03	(-3.61676733954473e+00dB,-9.00638821429891e+01°)
1.02093948370752e+03	(-3.59673819407001e+00dB,-9.00640295113070e+01°)
1.02329299228059e+03	(-3.57670891396745e+00dB,-9.00641772200710e+01°)
1.02565192625124e+03	(-3.55667949861473e+00dB,-9.00643252700708e+01°)
1.02801629812631e+03	(-3.53664994738662e+00dB,-9.00644736620982e+01°)
1.03038612044145e+03	(-3.51662025965504e+00dB,-9.00646223969467e+01°)
1.03276140576123e+03	(-3.49659043478898e+00dB,-9.00647714754117e+01°)
1.03514216667918e+03	(-3.47656047215450e+00dB,-9.00649208982907e+01°)
1.03752841581785e+03	(-3.45653037111486e+00dB,-9.00650706663814e+01°)
1.03992016582889e+03	(-3.43650013102988e+00dB,-9.00652207804888e+01°)
1.04231742939314e+03	(-3.41646975125703e+00dB,-9.00653712414133e+01°)
1.04472021922063e+03	(-3.39643923115094e+00dB,-9.00655220499559e+01°)
1.04712854805073e+03	(-3.37640857006199e+00dB,-9.00656732069321e+01°)
1.04954242865215e+03	(-3.35637776733930e+00dB,-9.00658247131418e+01°)
1.05196187382305e+03	(-3.33634682232762e+00dB,-9.00659765694005e+01°)
1.05438689639109e+03	(-3.31631573436942e+00dB,-9.00661287765181e+01°)
1.05681750921349e+03	(-3.29628450280345e+00dB,-9.00662813353128e+01°)
1.05925372517712e+03	(-3.27625312696634e+00dB,-9.00664342465957e+01°)
1.06169555719855e+03	(-3.25622160619060e+00dB,-9.00665875111901e+01°)
1.06414301822414e+03	(-3.23618993980656e+00dB,-9.00667411299123e+01°)
1.06659612123009e+03	(-3.21615812714104e+00dB,-9.00668951035843e+01°)
1.06905487922248e+03	(-3.19612616751725e+00dB,-9.00670494330352e+01°)
1.07151930523743e+03	(-3.17609406025657e+00dB,-9.00672041190832e+01°)
1.07398941234107e+03	(-3.15606180467603e+00dB,-9.00673591625600e+01°)
1.07646521362966e+03	(-3.13602940008979e+00dB,-9.00675145642967e+01°)
1.07894672222965e+03	(-3.11599684580894e+00dB,-9.00676703251251e+01°)
1.08143395129776e+03	(-3.09596414114181e+00dB,-9.00678264458748e+01°)
1.08392691402103e+03	(-3.07593128539257e+00dB,-9.00679829273869e+01°)
1.08642562361689e+03	(-3.05589827786311e+00dB,-9.00681397704951e+01°)
1.08893009333326e+03	(-3.03586511785169e+00dB,-9.00682969760389e+01°)
1.09144033644858e+03	(-3.01583180465291e+00dB,-9.00684545448639e+01°)
1.09395636627192e+03	(-2.99579833755877e+00dB,-9.00686124778111e+01°)
1.09647819614301e+03	(-2.97576471585788e+00dB,-9.00687707757246e+01°)
1.09900583943234e+03	(-2.95573093883554e+00dB,-9.00689294394507e+01°)
1.10153930954124e+03	(-2.93569700577305e+00dB,-9.00690884698443e+01°)
1.10407861990189e+03	(-2.91566291594894e+00dB,-9.00692478677568e+01°)
1.10662378397749e+03	(-2.89562866863909e+00dB,-9.00694076340353e+01°)
1.10917481526222e+03	(-2.87559426311463e+00dB,-9.00695677695418e+01°)
1.11173172728141e+03	(-2.85555969864458e+00dB,-9.00697282751288e+01°)
1.11429453359155e+03	(-2.83552497449359e+00dB,-9.00698891516597e+01°)
1.11686324778038e+03	(-2.81549008992347e+00dB,-9.00700503999950e+01°)
1.11943788346697e+03	(-2.79545504419230e+00dB,-9.00702120209995e+01°)
1.12201845430178e+03	(-2.77541983655535e+00dB,-9.00703740155350e+01°)
1.12460497396674e+03	(-2.75538446626351e+00dB,-9.00705363844732e+01°)
1.12719745617533e+03	(-2.73534893256500e+00dB,-9.00706991286813e+01°)
1.12979591467261e+03	(-2.71531323470375e+00dB,-9.00708622490351e+01°)
1.13240036323537e+03	(-2.69527737192113e+00dB,-9.00710257464044e+01°)
1.13501081567213e+03	(-2.67524134345423e+00dB,-9.00711896216680e+01°)
1.13762728582325e+03	(-2.65520514853749e+00dB,-9.00713538756985e+01°)
1.14024978756098e+03	(-2.63516878640048e+00dB,-9.00715185093826e+01°)
1.14287833478959e+03	(-2.61513225626994e+00dB,-9.00716835236027e+01°)
1.14551294144535e+03	(-2.59509555736977e+00dB,-9.00718489192361e+01°)
1.14815362149670e+03	(-2.57505868891864e+00dB,-9.00720146971775e+01°)
1.15080038894425e+03	(-2.55502165013371e+00dB,-9.00721808583042e+01°)
1.15345325782090e+03	(-2.53498444022591e+00dB,-9.00723474035191e+01°)
1.15611224219191e+03	(-2.51494705840498e+00dB,-9.00725143337053e+01°)
1.15877735615494e+03	(-2.49490950387515e+00dB,-9.00726816497644e+01°)
1.16144861384015e+03	(-2.47487177583773e+00dB,-9.00728493525933e+01°)
1.16412602941030e+03	(-2.45483387349079e+00dB,-9.00730174430868e+01°)
1.16680961706077e+03	(-2.43479579602856e+00dB,-9.00731859221432e+01°)
1.16949939101968e+03	(-2.41475754264039e+00dB,-9.00733547906727e+01°)
1.17219536554794e+03	(-2.39471911251270e+00dB,-9.00735240495807e+01°)
1.17489755493934e+03	(-2.37468050482925e+00dB,-9.00736936997649e+01°)
1.17760597352061e+03	(-2.35464171876744e+00dB,-9.00738637421475e+01°)
1.18032063565154e+03	(-2.33460275350280e+00dB,-9.00740341776362e+01°)
1.18304155572497e+03	(-2.31456360820735e+00dB,-9.00742050071378e+01°)
1.18576874816697e+03	(-2.29452428204736e+00dB,-9.00743762315784e+01°)
1.18850222743682e+03	(-2.27448477418700e+00dB,-9.00745478518706e+01°)
1.19124200802718e+03	(-2.25444508378590e+00dB,-9.00747198689347e+01°)
1.19398810446408e+03	(-2.23440520999934e+00dB,-9.00748922836979e+01°)
1.19674053130705e+03	(-2.21436515197966e+00dB,-9.00750650970805e+01°)
1.19949930314918e+03	(-2.19432490887475e+00dB,-9.00752383100095e+01°)
1.20226443461722e+03	(-2.17428447982826e+00dB,-9.00754119234171e+01°)
1.20503594037160e+03	(-2.15424386398018e+00dB,-9.00755859382346e+01°)
1.20781383510658e+03	(-2.13420306046701e+00dB,-9.00757603553913e+01°)
1.21059813355028e+03	(-2.11416206842027e+00dB,-9.00759351758273e+01°)
1.21338885046478e+03	(-2.09412088696810e+00dB,-9.00761104004792e+01°)
1.21618600064617e+03	(-2.07407951523392e+00dB,-9.00762860302916e+01°)
1.21898959892467e+03	(-2.05403795233899e+00dB,-9.00764620661954e+01°)
1.22179966016467e+03	(-2.03399619739808e+00dB,-9.00766385091439e+01°)
1.22461619926485e+03	(-2.01395424952255e+00dB,-9.00768153600871e+01°)
1.22743923115821e+03	(-1.99391210782101e+00dB,-9.00769926199654e+01°)
1.23026877081218e+03	(-1.97386977139623e+00dB,-9.00771702897359e+01°)
1.23310483322871e+03	(-1.95382723934785e+00dB,-9.00773483703496e+01°)
1.23594743344431e+03	(-1.93378451077045e+00dB,-9.00775268627667e+01°)
1.23879658653016e+03	(-1.91374158475550e+00dB,-9.00777057679410e+01°)
1.24165230759221e+03	(-1.89369846038968e+00dB,-9.00778850868330e+01°)
1.24451461177118e+03	(-1.87365513675496e+00dB,-9.00780648204099e+01°)
1.24738351424274e+03	(-1.85361161293009e+00dB,-9.00782449696323e+01°)
1.25025903021751e+03	(-1.83356788798882e+00dB,-9.00784255354690e+01°)
1.25314117494121e+03	(-1.81352396100083e+00dB,-9.00786065188896e+01°)
1.25602996369467e+03	(-1.79347983103127e+00dB,-9.00787879208676e+01°)
1.25892541179396e+03	(-1.77343549714170e+00dB,-9.00789697423725e+01°)
1.26182753459046e+03	(-1.75339095838840e+00dB,-9.00791519843841e+01°)
1.26473634747094e+03	(-1.73334621382330e+00dB,-9.00793346478842e+01°)
1.26765186585764e+03	(-1.71330126249483e+00dB,-9.00795177338493e+01°)
1.27057410520833e+03	(-1.69325610344647e+00dB,-9.00797012432630e+01°)
1.27350308101645e+03	(-1.67321073571688e+00dB,-9.00798851771142e+01°)
1.27643880881113e+03	(-1.65316515834065e+00dB,-9.00800695363911e+01°)
1.27938130415731e+03	(-1.63311937034806e+00dB,-9.00802543220826e+01°)
1.28233058265581e+03	(-1.61307337076511e+00dB,-9.00804395351786e+01°)
1.28528665994340e+03	(-1.59302715861251e+00dB,-9.00806251766774e+01°)
1.28824955169292e+03	(-1.57298073290643e+00dB,-9.00808112475795e+01°)
1.29121927361332e+03	(-1.55293409265943e+00dB,-9.00809977488805e+01°)
1.29419584144977e+03	(-1.53288723687892e+00dB,-9.00811846815825e+01°)
1.29717927098374e+03	(-1.51284016456714e+00dB,-9.00813720466951e+01°)
1.30016957803307e+03	(-1.49279287472302e+00dB,-9.00815598452190e+01°)
1.30316677845208e+03	(-1.47274536633954e+00dB,-9.00817480781684e+01°)
1.30617088813162e+03	(-1.45269763840575e+00dB,-9.00819367465538e+01°)
1.30918192299919e+03	(-1.43264968990583e+00dB,-9.00821258513893e+01°)
1.31219989901898e+03	(-1.41260151981886e+00dB,-9.00823153936949e+01°)
1.31522483219202e+03	(-1.39255312712035e+00dB,-9.00825053744834e+01°)
1.31825673855619e+03	(-1.37250451078029e+00dB,-9.00826957947763e+01°)
1.32129563418636e+03	(-1.35245566976268e+00dB,-9.00828866556072e+01°)
1.32434153519444e+03	(-1.33240660302953e+00dB,-9.00830779579897e+01°)
1.32739445772952e+03	(-1.31235730953480e+00dB,-9.00832697029656e+01°)
1.33045441797787e+03	(-1.29230778823045e+00dB,-9.00834618915564e+01°)
1.33352143216310e+03	(-1.27225803806214e+00dB,-9.00836545247976e+01°)
1.33659551654622e+03	(-1.25220805797044e+00dB,-9.00838476037286e+01°)
1.33967668742571e+03	(-1.23215784689162e+00dB,-9.00840411293865e+01°)
1.34276496113764e+03	(-1.21210740375701e+00dB,-9.00842351028109e+01°)
1.34586035405572e+03	(-1.19205672749196e+00dB,-9.00844295250518e+01°)
1.34896288259143e+03	(-1.17200581701912e+00dB,-9.00846243971441e+01°)
1.35207256319405e+03	(-1.15195467125341e+00dB,-9.00848197201461e+01°)
1.35518941235081e+03	(-1.13190328910641e+00dB,-9.00850154951058e+01°)
1.35831344658693e+03	(-1.11185166948402e+00dB,-9.00852117230783e+01°)
1.36144468246572e+03	(-1.09179981128769e+00dB,-9.00854084051166e+01°)
1.36458313658870e+03	(-1.07174771341313e+00dB,-9.00856055422808e+01°)
1.36772882559562e+03	(-1.05169537475115e+00dB,-9.00858031356323e+01°)
1.37088176616462e+03	(-1.03164279418764e+00dB,-9.00860011862331e+01°)
1.37404197501229e+03	(-1.01158997060243e+00dB,-9.00861996951543e+01°)
1.37720946889372e+03	(-9.91536902871474e-01dB,-9.00863986634599e+01°)
1.38038426460265e+03	(-9.71483589864846e-01dB,-9.00865980922211e+01°)
1.38356637897155e+03	(-9.51430030446943e-01dB,-9.00867979825151e+01°)
1.38675582887166e+03	(-9.31376223477327e-01dB,-9.00869983354185e+01°)
1.38995263121312e+03	(-9.11322167810495e-01dB,-9.00871991520085e+01°)
1.39315680294507e+03	(-8.91267862295848e-01dB,-9.00874004333635e+01°)
1.39636836105570e+03	(-8.71213305776335e-01dB,-9.00876021805726e+01°)
1.39958732257238e+03	(-8.51158497090431e-01dB,-9.00878043947209e+01°)
1.40281370456172e+03	(-8.31103435070990e-01dB,-9.00880070768978e+01°)
1.40604752412968e+03	(-8.11048118545442e-01dB,-9.00882102281953e+01°)
1.40928879842164e+03	(-7.90992546335569e-01dB,-9.00884138497095e+01°)
1.41253754462252e+03	(-7.70936717258816e-01dB,-9.00886179425311e+01°)
1.41579377995684e+03	(-7.50880630124835e-01dB,-9.00888225077698e+01°)
1.41905752168885e+03	(-7.30824283740306e-01dB,-9.00890275465197e+01°)
1.42232878712258e+03	(-7.10767676904263e-01dB,-9.00892330598927e+01°)
1.42560759360195e+03	(-6.90710808411582e-01dB,-9.00894390489931e+01°)
1.42889395851086e+03	(-6.70653677051771e-01dB,-9.00896455149260e+01°)
1.43218789927330e+03	(-6.50596281606847e-01dB,-9.00898524588131e+01°)
1.43548943335341e+03	(-6.30538620854568e-01dB,-9.00900598817684e+01°)
1.43879857825560e+03	(-6.10480693567516e-01dB,-9.00902677849050e+01°)
1.44211535152463e+03	(-5.90422498511134e-01dB,-9.00904761693491e+01°)
1.44543977074568e+03	(-5.70364034446327e-01dB,-9.00906850362210e+01°)
1.44877185354452e+03	(-5.50305300127047e-01dB,-9.00908943866523e+01°)
1.45211161758750e+03	(-5.30246294302671e-01dB,-9.00911042217686e+01°)
1.45545908058172e+03	(-5.10187015716778e-01dB,-9.00913145426982e+01°)
1.45881426027510e+03	(-4.90127463105393e-01dB,-9.00915253505844e+01°)
1.46217717445647e+03	(-4.70067635201112e-01dB,-9.00917366465556e+01°)
1.46554784095566e+03	(-4.50007530729455e-01dB,-9.00919484317517e+01°)
1.46892627764362e+03	(-4.29947148408491e-01dB,-9.00921607073261e+01°)
1.47231250243247e+03	(-4.09886486954114e-01dB,-9.00923734744082e+01°)
1.47570653327564e+03	(-3.89825545071463e-01dB,-9.00925867341639e+01°)
1.47910838816796e+03	(-3.69764321463956e-01dB,-9.00928004877316e+01°)
1.48251808514570e+03	(-3.49702814826966e-01dB,-9.00930147362669e+01°)
