Freq.	V(n003)
4.96592321450265e+02	(9.36094083069644e+00dB,9.75360283587218e+01°)
4.97737084978864e+02	(9.34129359507179e+00dB,9.75184492349896e+01°)
4.98884487459940e+02	(9.32164477225001e+00dB,9.75009080967462e+01°)
5.00034534976907e+02	(9.30199436928136e+00dB,9.74834048637866e+01°)
5.01187233627200e+02	(9.28234239322976e+00dB,9.74659394554313e+01°)
5.02342589522315e+02	(9.26268885106353e+00dB,9.74485117920046e+01°)
5.03500608787832e+02	(9.24303374976505e+00dB,9.74311217933572e+01°)
5.04661297563456e+02	(9.22337709627597e+00dB,9.74137693796043e+01°)
5.05824662003041e+02	(9.20371889751920e+00dB,9.73964544708327e+01°)
5.06990708274631e+02	(9.18405916035572e+00dB,9.73791769876856e+01°)
5.08159442560487e+02	(9.16439789163876e+00dB,9.73619368506297e+01°)
5.09330871057122e+02	(9.14473509821412e+00dB,9.73447339799596e+01°)
5.10504999975333e+02	(9.12507078684432e+00dB,9.73275682968145e+01°)
5.11681835540234e+02	(9.10540496436008e+00dB,9.73104397211463e+01°)
5.12861383991291e+02	(9.08573763742288e+00dB,9.72933481749081e+01°)
5.14043651582352e+02	(9.06606881278421e+00dB,9.72762935785791e+01°)
5.15228644581682e+02	(9.04639849712364e+00dB,9.72592758533356e+01°)
5.16416369271996e+02	(9.02672669708160e+00dB,9.72422949206163e+01°)
5.17606831950493e+02	(9.00705341925925e+00dB,9.72253507021193e+01°)
5.18800038928886e+02	(8.98737867028318e+00dB,9.72084431189456e+01°)
5.19995996533441e+02	(8.96770245670884e+00dB,9.71915720928878e+01°)
5.21194711105005e+02	(8.94802478508503e+00dB,9.71747375455721e+01°)
5.22396188999044e+02	(8.92834566187911e+00dB,9.71579393994526e+01°)
5.23600436585674e+02	(8.90866509363745e+00dB,9.71411775756839e+01°)
5.24807460249696e+02	(8.88898308676119e+00dB,9.71244519970981e+01°)
5.26017266390630e+02	(8.86929964771980e+00dB,9.71077625853738e+01°)
5.27229861422746e+02	(8.84961478289131e+00dB,9.70911092631554e+01°)
5.28445251775104e+02	(8.82992849862642e+00dB,9.70744919532046e+01°)
5.29663443891581e+02	(8.81024080131222e+00dB,9.70579105775603e+01°)
5.30884444230911e+02	(8.79055169722370e+00dB,9.70413650595016e+01°)
5.32108259266717e+02	(8.77086119268300e+00dB,9.70248553214478e+01°)
5.33334895487543e+02	(8.75116929395343e+00dB,9.70083812863575e+01°)
5.34564359396894e+02	(8.73147600725031e+00dB,9.69919428775858e+01°)
5.35796657513264e+02	(8.71178133878343e+00dB,9.69755400183282e+01°)
5.37031796370174e+02	(8.69208529476747e+00dB,9.69591726314859e+01°)
5.38269782516210e+02	(8.67238788131677e+00dB,9.69428406410461e+01°)
5.39510622515049e+02	(8.65268910460357e+00dB,9.69265439700130e+01°)
5.40754322945502e+02	(8.63298897069997e+00dB,9.69102825424733e+01°)
5.42000890401545e+02	(8.61328748567311e+00dB,9.68940562823566e+01°)
5.43250331492354e+02	(8.59358465563727e+00dB,9.68778651127565e+01°)
5.44502652842342e+02	(8.57388048655494e+00dB,9.68617089585259e+01°)
5.45757861091191e+02	(8.55417498444651e+00dB,9.68455877435441e+01°)
5.47015962893892e+02	(8.53446815526487e+00dB,9.68295013923546e+01°)
5.48276964920774e+02	(8.51476000501012e+00dB,9.68134498286719e+01°)
5.49540873857544e+02	(8.49505053958374e+00dB,9.67974329772804e+01°)
5.50807696405323e+02	(8.47533976482011e+00dB,9.67814507636196e+01°)
5.52077439280677e+02	(8.45562768667411e+00dB,9.67655031113628e+01°)
5.53350109215656e+02	(8.43591431098143e+00dB,9.67495899455179e+01°)
5.54625712957829e+02	(8.41619964352158e+00dB,9.67337111916121e+01°)
5.55904257270322e+02	(8.39648369012163e+00dB,9.67178667743547e+01°)
5.57185748931848e+02	(8.37676645650084e+00dB,9.67020566196425e+01°)
5.58470194736749e+02	(8.35704794848809e+00dB,9.66862806517606e+01°)
5.59757601495028e+02	(8.33732817175300e+00dB,9.66705387968455e+01°)
5.61047976032388e+02	(8.31760713200256e+00dB,9.66548309803544e+01°)
5.62341325190267e+02	(8.29788483490888e+00dB,9.66391571279977e+01°)
5.63637655825872e+02	(8.27816128612985e+00dB,9.66235171654741e+01°)
5.64936974812220e+02	(8.25843649127845e+00dB,9.66079110188657e+01°)
5.66239289038170e+02	(8.23871045593309e+00dB,9.65923386145045e+01°)
5.67544605408464e+02	(8.21898318568919e+00dB,9.65767998783172e+01°)
5.68852930843758e+02	(8.19925468611800e+00dB,9.65612947363531e+01°)
5.70164272280664e+02	(8.17952496270527e+00dB,9.65458231155637e+01°)
5.71478636671783e+02	(8.15979402099488e+00dB,9.65303849419779e+01°)
5.72796030985745e+02	(8.14006186642500e+00dB,9.65149801427845e+01°)
5.74116462207243e+02	(8.12032850448179e+00dB,9.64996086443838e+01°)
5.75439937337072e+02	(8.10059394058688e+00dB,9.64842703738145e+01°)
5.76766463392166e+02	(8.08085818014865e+00dB,9.64689652581056e+01°)
5.78096047405633e+02	(8.06112122856228e+00dB,9.64536932242776e+01°)
5.79428696426796e+02	(8.04138309116909e+00dB,9.64384541998560e+01°)
5.80764417521226e+02	(8.02164377329754e+00dB,9.64232481123560e+01°)
5.82103217770785e+02	(8.00190328031375e+00dB,9.64080748886467e+01°)
5.83445104273659e+02	(7.98216161744928e+00dB,9.63929344571216e+01°)
5.84790084144394e+02	(7.96241879004461e+00dB,9.63778267446376e+01°)
5.86138164513942e+02	(7.94267480328560e+00dB,9.63627516798248e+01°)
5.87489352529690e+02	(7.92292966240640e+00dB,9.63477091905421e+01°)
5.88843655355502e+02	(7.90318337264877e+00dB,9.63326992043912e+01°)
5.90201080171757e+02	(7.88343593912086e+00dB,9.63177216504807e+01°)
5.91561634175386e+02	(7.86368736704966e+00dB,9.63027764562749e+01°)
5.92925324579912e+02	(7.84393766152890e+00dB,9.62878635507422e+01°)
5.94292158615485e+02	(7.82418682768045e+00dB,9.62729828623415e+01°)
5.95662143528922e+02	(7.80443487060400e+00dB,9.62581343196526e+01°)
5.97035286583749e+02	(7.78468179533693e+00dB,9.62433178518725e+01°)
5.98411595060231e+02	(7.76492760696502e+00dB,9.62285333874465e+01°)
5.99791076255421e+02	(7.74517231046185e+00dB,9.62137808560574e+01°)
6.01173737483189e+02	(7.72541591087945e+00dB,9.61990601862668e+01°)
6.02559586074268e+02	(7.70565841318799e+00dB,9.61843713075004e+01°)
6.03948629376290e+02	(7.68589982233600e+00dB,9.61697141493020e+01°)
6.05340874753824e+02	(7.66614014323068e+00dB,9.61550886415785e+01°)
6.06736329588415e+02	(7.64637938083759e+00dB,9.61404947133740e+01°)
6.08135001278628e+02	(7.62661754005102e+00dB,9.61259322944677e+01°)
6.09536897240079e+02	(7.60685462569417e+00dB,9.61114013153661e+01°)
6.10942024905481e+02	(7.58709064266874e+00dB,9.60969017054747e+01°)
6.12350391724682e+02	(7.56732559576577e+00dB,9.60824333954140e+01°)
6.13762005164703e+02	(7.54755948984477e+00dB,9.60679963148308e+01°)
6.15176872709777e+02	(7.52779232962517e+00dB,9.60535903949438e+01°)
6.16595001861390e+02	(7.50802411993465e+00dB,9.60392155655179e+01°)
6.18016400138324e+02	(7.48825486550077e+00dB,9.60248717574040e+01°)
6.19441075076689e+02	(7.46848457105025e+00dB,9.60105589013298e+01°)
6.20869034229971e+02	(7.44871324126958e+00dB,9.59962769283807e+01°)
6.22300285169067e+02	(7.42894088091367e+00dB,9.59820257686847e+01°)
6.23734835482326e+02	(7.40916749454910e+00dB,9.59678053545191e+01°)
6.25172692775593e+02	(7.38939308689992e+00dB,9.59536156161312e+01°)
6.26613864672242e+02	(7.36961766256138e+00dB,9.59394564851986e+01°)
6.28058358813224e+02	(7.34984122609890e+00dB,9.59253278936320e+01°)
6.29506182857104e+02	(7.33006378218574e+00dB,9.59112297719226e+01°)
6.30957344480099e+02	(7.31028533533744e+00dB,9.58971620523369e+01°)
6.32411851376125e+02	(7.29050589006943e+00dB,9.58831246670190e+01°)
6.33869711256832e+02	(7.27072545091671e+00dB,9.58691175477593e+01°)
6.35330931851649e+02	(7.25094402245330e+00dB,9.58551406257658e+01°)
6.36795520907821e+02	(7.23116160910614e+00dB,9.58411938338874e+01°)
6.38263486190453e+02	(7.21137821532193e+00dB,9.58272771046193e+01°)
6.39734835482552e+02	(7.19159384559645e+00dB,9.58133903697594e+01°)
6.41209576585066e+02	(7.17180850434724e+00dB,9.57995335619232e+01°)
6.42687717316923e+02	(7.15202219597275e+00dB,9.57857066138427e+01°)
6.44169265515081e+02	(7.13223492485207e+00dB,9.57719094583661e+01°)
6.45654229034559e+02	(7.11244669535510e+00dB,9.57581420283429e+01°)
6.47142615748486e+02	(7.09265751184235e+00dB,9.57444042566249e+01°)
6.48634433548141e+02	(7.07286737866506e+00dB,9.57306960760676e+01°)
6.50129690342993e+02	(7.05307630010694e+00dB,9.57170174202166e+01°)
6.51628394060745e+02	(7.03328428045245e+00dB,9.57033682225036e+01°)
6.53130552647374e+02	(7.01349132403520e+00dB,9.56897484156797e+01°)
6.54636174067177e+02	(6.99369743504400e+00dB,9.56761579340942e+01°)
6.56145266302807e+02	(6.97390261777524e+00dB,9.56625967107343e+01°)
6.57657837355322e+02	(6.95410687640015e+00dB,9.56490646799517e+01°)
6.59173895244222e+02	(6.93431021513943e+00dB,9.56355617754214e+01°)
6.60693448007496e+02	(6.91451263818567e+00dB,9.56220879310485e+01°)
6.62216503701662e+02	(6.89471414966496e+00dB,9.56086430814165e+01°)
6.63743070401809e+02	(6.87491475377219e+00dB,9.55952271602143e+01°)
6.65273156201641e+02	(6.85511445462605e+00dB,9.55818401019207e+01°)
6.66806769213522e+02	(6.83531325629847e+00dB,9.55684818414647e+01°)
6.68343917568514e+02	(6.81551116293976e+00dB,9.55551523127753e+01°)
6.69884609416425e+02	(6.79570817858601e+00dB,9.55418514510122e+01°)
6.71428852925851e+02	(6.77590430731327e+00dB,9.55285791907827e+01°)
6.72976656284216e+02	(6.75609955312230e+00dB,9.55153354674742e+01°)
6.74528027697820e+02	(6.73629392010176e+00dB,9.55021202153741e+01°)
6.76082975391880e+02	(6.71648741219803e+00dB,9.54889333703207e+01°)
6.77641507610573e+02	(6.69668003339758e+00dB,9.54757748676032e+01°)
6.79203632617082e+02	(6.67687178771734e+00dB,9.54626446420797e+01°)
6.80769358693639e+02	(6.65706267906115e+00dB,9.54495426298191e+01°)
6.82338694141566e+02	(6.63725271140173e+00dB,9.54364687660208e+01°)
6.83911647281326e+02	(6.61744188861808e+00dB,9.54234229868714e+01°)
6.85488226452558e+02	(6.59763021463903e+00dB,9.54104052279101e+01°)
6.87068440014128e+02	(6.57781769333813e+00dB,9.53974154252258e+01°)
6.88652296344172e+02	(6.55800432859101e+00dB,9.53844535148053e+01°)
6.90239803840137e+02	(6.53819012421841e+00dB,9.53715194331813e+01°)
6.91830970918832e+02	(6.51837508410028e+00dB,9.53586131161386e+01°)
6.93425806016464e+02	(6.49855921199525e+00dB,9.53457345007594e+01°)
6.95024317588691e+02	(6.47874251174037e+00dB,9.53328835231654e+01°)
6.96626514110663e+02	(6.45892498711803e+00dB,9.53200601200227e+01°)
6.98232404077065e+02	(6.43910664185612e+00dB,9.53072642285364e+01°)
6.99841996002167e+02	(6.41928747975150e+00dB,9.52944957850662e+01°)
7.01455298419865e+02	(6.39946750451820e+00dB,9.52817547268317e+01°)
7.03072319883727e+02	(6.37964671989184e+00dB,9.52690409907409e+01°)
7.04693068967040e+02	(6.35982512952557e+00dB,9.52563545145555e+01°)
7.06317554262855e+02	(6.34000273714147e+00dB,9.52436952351983e+01°)
7.07945784384030e+02	(6.32017954640772e+00dB,9.52310630901295e+01°)
7.09577767963281e+02	(6.30035556094810e+00dB,9.52184580172356e+01°)
7.11213513653221e+02	(6.28053078442707e+00dB,9.52058799538866e+01°)
7.12853030126411e+02	(6.26070522045546e+00dB,9.51933288379850e+01°)
7.14496326075405e+02	(6.24087887263766e+00dB,9.51808046074407e+01°)
7.16143410212793e+02	(6.22105174456237e+00dB,9.51683072002763e+01°)
7.17794291271252e+02	(6.20122383980250e+00dB,9.51558365546262e+01°)
7.19448978003590e+02	(6.18139516192484e+00dB,9.51433926086344e+01°)
7.21107479182790e+02	(6.16156571444292e+00dB,9.51309753009693e+01°)
7.22769803602060e+02	(6.14173550092062e+00dB,9.51185845696892e+01°)
7.24435960074880e+02	(6.12190452482190e+00dB,9.51062203538911e+01°)
7.26105957435044e+02	(6.10207278970786e+00dB,9.50938825915505e+01°)
7.27779804536713e+02	(6.08224029899315e+00dB,9.50815712221909e+01°)
7.29457510254457e+02	(6.06240705617086e+00dB,9.50692861844217e+01°)
7.31139083483306e+02	(6.04257306470950e+00dB,9.50570274170679e+01°)
7.32824533138792e+02	(6.02273832802511e+00dB,9.50447948594732e+01°)
7.34513868157003e+02	(6.00290284950941e+00dB,9.50325884511918e+01°)
7.36207097494623e+02	(5.98306663263250e+00dB,9.50204081308762e+01°)
7.37904230128988e+02	(5.96322968072823e+00dB,9.50082538386054e+01°)
7.39605275058125e+02	(5.94339199717170e+00dB,9.49961255139609e+01°)
7.41310241300804e+02	(5.92355358536973e+00dB,9.49840230961329e+01°)
7.43019137896588e+02	(5.90371444863063e+00dB,9.49719465253271e+01°)
7.44731973905875e+02	(5.88387459028534e+00dB,9.49598957414561e+01°)
7.46448758409952e+02	(5.86403401365954e+00dB,9.49478706844434e+01°)
7.48169500511040e+02	(5.84419272207362e+00dB,9.49358712942237e+01°)
7.49894209332341e+02	(5.82435071879641e+00dB,9.49238975112398e+01°)
7.51622894018090e+02	(5.80450800710095e+00dB,9.49119492758445e+01°)
7.53355563733602e+02	(5.78466459024591e+00dB,9.49000265285000e+01°)
7.55092227665318e+02	(5.76482047144798e+00dB,9.48881292100732e+01°)
7.56832895020858e+02	(5.74497565400225e+00dB,9.48762572605555e+01°)
7.58577575029067e+02	(5.72513014105076e+00dB,9.48644106215231e+01°)
7.60326276940065e+02	(5.70528393586960e+00dB,9.48525892330902e+01°)
7.62079010025295e+02	(5.68543704158208e+00dB,9.48407930369494e+01°)
7.63835783577573e+02	(5.66558946139928e+00dB,9.48290219738258e+01°)
7.65596606911139e+02	(5.64574119846294e+00dB,9.48172759851385e+01°)
7.67361489361701e+02	(5.62589225594711e+00dB,9.48055550119294e+01°)
7.69130440286491e+02	(5.60604263693834e+00dB,9.47938589961238e+01°)
7.70903469064311e+02	(5.58619234461085e+00dB,9.47821878786906e+01°)
7.72680585095583e+02	(5.56634138204226e+00dB,9.47705416015771e+01°)
7.74461797802399e+02	(5.54648975229671e+00dB,9.47589201068358e+01°)
7.76247116628572e+02	(5.52663745851670e+00dB,9.47473233356671e+01°)
7.78036551039684e+02	(5.50678450370266e+00dB,9.47357512307217e+01°)
7.79830110523138e+02	(5.48693089094263e+00dB,9.47242037337035e+01°)
7.81627804588209e+02	(5.46707662327459e+00dB,9.47126807868076e+01°)
7.83429642766091e+02	(5.44722170369564e+00dB,9.47011823326197e+01°)
7.85235634609950e+02	(5.42736613525400e+00dB,9.46897083131686e+01°)
7.87045789694977e+02	(5.40750992091130e+00dB,9.46782586713476e+01°)
7.88860117618432e+02	(5.38765306368016e+00dB,9.46668333494941e+01°)
7.90678627999703e+02	(5.36779556650528e+00dB,9.46554322906183e+01°)
7.92501330480349e+02	(5.34793743239151e+00dB,9.46440554370838e+01°)
7.94328234724159e+02	(5.32807866424850e+00dB,9.46327027322068e+01°)
7.96159350417196e+02	(5.30821926502781e+00dB,9.46213741188457e+01°)
7.97994687267853e+02	(5.28835923763170e+00dB,9.46100695403391e+01°)
7.99834255006904e+02	(5.26849858498613e+00dB,9.45987889397578e+01°)
8.01678063387555e+02	(5.24863730996793e+00dB,9.45875322606505e+01°)
8.03526122185493e+02	(5.22877541545945e+00dB,9.45762994464846e+01°)
8.05378441198942e+02	(5.20891290434870e+00dB,9.45650904406481e+01°)
8.07235030248713e+02	(5.18904977948381e+00dB,9.45539051869120e+01°)
8.09095899178257e+02	(5.16918604371861e+00dB,9.45427436289674e+01°)
8.10961057853715e+02	(5.14932169985817e+00dB,9.45316057109776e+01°)
8.12830516163973e+02	(5.12945675074065e+00dB,9.45204913767508e+01°)
8.14704284020713e+02	(5.10959119920083e+00dB,9.45094005701101e+01°)
8.16582371358466e+02	(5.08972504798877e+00dB,9.44983332357131e+01°)
8.18464788134663e+02	(5.06985829990580e+00dB,9.44872893176821e+01°)
8.20351544329691e+02	(5.04999095772283e+00dB,9.44762687604258e+01°)
8.22242649946943e+02	(5.03012302418979e+00dB,9.44652715085472e+01°)
8.24138115012874e+02	(5.01025450208975e+00dB,9.44542975063015e+01°)
8.26037949577050e+02	(4.99038539410322e+00dB,9.44433466989494e+01°)
8.27942163712205e+02	(4.97051570298938e+00dB,9.44324190309534e+01°)
8.29850767514293e+02	(4.95064543143213e+00dB,9.44215144475085e+01°)
8.31763771102541e+02	(4.93077458217591e+00dB,9.44106328931962e+01°)
8.33681184619504e+02	(4.91090315787189e+00dB,9.43997743135059e+01°)
8.35603018231118e+02	(4.89103116120496e+00dB,9.43889386535832e+01°)
8.37529282126752e+02	(4.87115859483002e+00dB,9.43781258588531e+01°)
8.39459986519267e+02	(4.85128546142658e+00dB,9.43673358744890e+01°)
8.41395141645064e+02	(4.83141176360845e+00dB,9.43565686462983e+01°)
8.43334757764144e+02	(4.81153750400493e+00dB,9.43458241199235e+01°)
8.45278845160158e+02	(4.79166268526083e+00dB,9.43351022408455e+01°)
8.47227414140464e+02	(4.77178730995570e+00dB,9.43244029551756e+01°)
8.49180475036181e+02	(4.75191138070253e+00dB,9.43137262086863e+01°)
8.51138038202243e+02	(4.73203490004921e+00dB,9.43030719477770e+01°)
8.53100114017456e+02	(4.71215787064001e+00dB,9.42924401179003e+01°)
8.55066712884549e+02	(4.69228029495547e+00dB,9.42818306660925e+01°)
8.57037845230235e+02	(4.67240217557265e+00dB,9.42712435384439e+01°)
8.59013521505261e+02	(4.65252351508436e+00dB,9.42606786808887e+01°)
8.60993752184466e+02	(4.63264431592894e+00dB,9.42501360408461e+01°)
8.62978547766835e+02	(4.61276458069500e+00dB,9.42396155642789e+01°)
8.64967918775558e+02	(4.59288431184379e+00dB,9.42291171983728e+01°)
8.66961875758081e+02	(4.57300351189720e+00dB,9.42186408897237e+01°)
8.68960429286166e+02	(4.55312218333054e+00dB,9.42081865853721e+01°)
8.70963589955944e+02	(4.53324032861718e+00dB,9.41977542323719e+01°)
8.72971368387975e+02	(4.51335795021978e+00dB,9.41873437778767e+01°)
8.74983775227299e+02	(4.49347505059022e+00dB,9.41769551691389e+01°)
8.77000821143497e+02	(4.47359163216981e+00dB,9.41665883535110e+01°)
8.79022516830746e+02	(4.45370769739806e+00dB,9.41562432783594e+01°)
8.81048873007876e+02	(4.43382324867726e+00dB,9.41459198914032e+01°)
8.83079900418424e+02	(4.41393828841692e+00dB,9.41356181402902e+01°)
8.85115609830696e+02	(4.39405281903393e+00dB,9.41253379725993e+01°)
8.87156012037821e+02	(4.37416684291692e+00dB,9.41150793361766e+01°)
8.89201117857809e+02	(4.35428036241749e+00dB,9.41048421792168e+01°)
8.91250938133605e+02	(4.33439337993022e+00dB,9.40946264495105e+01°)
8.93305483733155e+02	(4.31450589780387e+00dB,9.40844320952809e+01°)
8.95364765549453e+02	(4.29461791838588e+00dB,9.40742590647654e+01°)
8.97428794500607e+02	(4.27472944402226e+00dB,9.40641073062157e+01°)
8.99497581529893e+02	(4.25484047702235e+00dB,9.40539767682295e+01°)
9.01571137605815e+02	(4.23495101972085e+00dB,9.40438673991710e+01°)
9.03649473722159e+02	(4.21506107439810e+00dB,9.40337791479134e+01°)
9.05732600898057e+02	(4.19517064336873e+00dB,9.40237119630148e+01°)
9.07820530178042e+02	(4.17527972893735e+00dB,9.40136657931314e+01°)
9.09913272632108e+02	(4.15538833334559e+00dB,9.40036405875068e+01°)
9.12010839355766e+02	(4.13549645889599e+00dB,9.39936362948272e+01°)
9.14113241470106e+02	(4.11560410781047e+00dB,9.39836528645269e+01°)
9.16220490121855e+02	(4.09571128235426e+00dB,9.39736902456476e+01°)
9.18332596483436e+02	(4.07581798478283e+00dB,9.39637483873284e+01°)
9.20449571753026e+02	(4.05592421730662e+00dB,9.39538272391279e+01°)
9.22571427154617e+02	(4.03602998213526e+00dB,9.39439267506182e+01°)
9.24698173938076e+02	(4.01613528147760e+00dB,9.39340468713855e+01°)
9.26829823379203e+02	(3.99624011754175e+00dB,9.39241875510316e+01°)
9.28966386779789e+02	(3.97634449253511e+00dB,9.39143487391737e+01°)
9.31107875467683e+02	(3.95644840862915e+00dB,9.39045303857645e+01°)
9.33254300796843e+02	(3.93655186795073e+00dB,9.38947324411688e+01°)
9.35405674147404e+02	(3.91665487272296e+00dB,9.38849548548899e+01°)
9.37562006925732e+02	(3.89675742507155e+00dB,9.38751975773221e+01°)
9.39723310564489e+02	(3.87685952711300e+00dB,9.38654605589518e+01°)
9.41889596522692e+02	(3.85696118102486e+00dB,9.38557437497268e+01°)
9.44060876285774e+02	(3.83706238891386e+00dB,9.38460471002423e+01°)
9.46237161365643e+02	(3.81716315289522e+00dB,9.38363705610289e+01°)
9.48418463300746e+02	(3.79726347507503e+00dB,9.38267140827110e+01°)
9.50604793656130e+02	(3.77736335755902e+00dB,9.38170776159276e+01°)
9.52796164023501e+02	(3.75746280240880e+00dB,9.38074611117234e+01°)
9.54992586021284e+02	(3.73756181172962e+00dB,9.37978645207675e+01°)
9.57194071294692e+02	(3.71766038759142e+00dB,9.37882877940565e+01°)
9.59400631515780e+02	(3.69775853202897e+00dB,9.37787308829116e+01°)
9.61612278383512e+02	(3.67785624712071e+00dB,9.37691937382811e+01°)
9.63829023623817e+02	(3.65795353490994e+00dB,9.37596763114390e+01°)
9.66050878989660e+02	(3.63805039739621e+00dB,9.37501785540580e+01°)
9.68277856261095e+02	(3.61814683666650e+00dB,9.37407004170576e+01°)
9.70509967245335e+02	(3.59824285466790e+00dB,9.37312418525999e+01°)
9.72747223776810e+02	(3.57833845346996e+00dB,9.37218028117895e+01°)
9.74989637717231e+02	(3.55843363503751e+00dB,9.37123832466642e+01°)
9.77237220955655e+02	(3.53852840137035e+00dB,9.37029831089699e+01°)
9.79489985408543e+02	(3.51862275445113e+00dB,9.36936023506209e+01°)
9.81747943019828e+02	(3.49871669625388e+00dB,9.36842409236218e+01°)
9.84011105760977e+02	(3.47881022875294e+00dB,9.36748987799926e+01°)
9.86279485631053e+02	(3.45890335387926e+00dB,9.36655758721450e+01°)
9.88553094656781e+02	(3.43899607360779e+00dB,9.36562721521293e+01°)
9.90831944892609e+02	(3.41908838987888e+00dB,9.36469875723123e+01°)
9.93116048420775e+02	(3.39918030458981e+00dB,9.36377220854492e+01°)
9.95405417351368e+02	(3.37927181972528e+00dB,9.36284756435633e+01°)
9.97700063822394e+02	(3.35936293713996e+00dB,9.36192481998124e+01°)
9.99999999999840e+02	(3.33945365878464e+00dB,9.36100397065493e+01°)
1.00230523807774e+03	(3.31954398652378e+00dB,9.36008501168852e+01°)
1.00461579027823e+03	(3.29963392227445e+00dB,9.35916793835012e+01°)
1.00693166885164e+03	(3.27972346791099e+00dB,9.35825274594639e+01°)
1.00925288607652e+03	(3.25981262530826e+00dB,9.35733942978543e+01°)
1.01157945425974e+03	(3.23990139634185e+00dB,9.35642798517688e+01°)
1.01391138573652e+03	(3.21998978285333e+00dB,9.35551840746121e+01°)
1.01624869287053e+03	(3.20007778667635e+00dB,9.35461069198757e+01°)
1.01859138805395e+03	(3.18016540973204e+00dB,9.35370483403382e+01°)
1.02093948370752e+03	(3.16025265376888e+00dB,9.35280082902501e+01°)
1.02329299228059e+03	(3.14033952066634e+00dB,9.35189867227852e+01°)
1.02565192625124e+03	(3.12042601220930e+00dB,9.35099835919306e+01°)
1.02801629812631e+03	(3.10051213024425e+00dB,9.35009988511820e+01°)
1.03038612044145e+03	(3.08059787654937e+00dB,9.34920324546280e+01°)
1.03276140576123e+03	(3.06068325291248e+00dB,9.34830843562989e+01°)
1.03514216667918e+03	(3.04076826117421e+00dB,9.34741545098099e+01°)
1.03752841581785e+03	(3.02085290306395e+00dB,9.34652428697241e+01°)
1.03992016582889e+03	(3.00093718038119e+00dB,9.34563493900456e+01°)
1.04231742939314e+03	(2.98102109485754e+00dB,9.34474740253644e+01°)
1.04472021922063e+03	(2.96110464829472e+00dB,9.34386167297160e+01°)
1.04712854805073e+03	(2.94118784242655e+00dB,9.34297774577200e+01°)
1.04954242865215e+03	(2.92127067897953e+00dB,9.34209561640807e+01°)
1.05196187382305e+03	(2.90135315973303e+00dB,9.34121528030941e+01°)
1.05438689639109e+03	(2.88143528639873e+00dB,9.34033673296361e+01°)
1.05681750921349e+03	(2.86151706064660e+00dB,9.33945996989469e+01°)
1.05925372517712e+03	(2.84159848427703e+00dB,9.33858498652297e+01°)
1.06169555719855e+03	(2.82167955893685e+00dB,9.33771177839646e+01°)
1.06414301822414e+03	(2.80176028634311e+00dB,9.33684034100855e+01°)
1.06659612123009e+03	(2.78184066820568e+00dB,9.33597066986125e+01°)
1.06905487922248e+03	(2.76192070614985e+00dB,9.33510276052740e+01°)
1.07151930523743e+03	(2.74200040193997e+00dB,9.33423660847044e+01°)
1.07398941234107e+03	(2.72207975717864e+00dB,9.33337220928689e+01°)
1.07646521362966e+03	(2.70215877355586e+00dB,9.33250955850549e+01°)
1.07894672222965e+03	(2.68223745272886e+00dB,9.33164865168412e+01°)
1.08143395129776e+03	(2.66231579637367e+00dB,9.33078948436853e+01°)
1.08392691402103e+03	(2.64239380609066e+00dB,9.32993205216757e+01°)
1.08642562361689e+03	(2.62247148354196e+00dB,9.32907635064359e+01°)
1.08893009333326e+03	(2.60254883033136e+00dB,9.32822237540823e+01°)
1.09144033644858e+03	(2.58262584809869e+00dB,9.32737012204733e+01°)
1.09395636627192e+03	(2.56270253847688e+00dB,9.32651958615508e+01°)
1.09647819614301e+03	(2.54277890304930e+00dB,9.32567076336783e+01°)
1.09900583943234e+03	(2.52285494344398e+00dB,9.32482364928958e+01°)
1.10153930954124e+03	(2.50293066121364e+00dB,9.32397823958638e+01°)
1.10407861990189e+03	(2.48300605797294e+00dB,9.32313452987868e+01°)
1.10662378397749e+03	(2.46308113531264e+00dB,9.32229251580858e+01°)
1.10917481526222e+03	(2.44315589479982e+00dB,9.32145219303978e+01°)
1.11173172728141e+03	(2.42323033799493e+00dB,9.32061355724401e+01°)
1.11429453359155e+03	(2.40330446649468e+00dB,9.31977660406797e+01°)
1.11686324778038e+03	(2.38337828179519e+00dB,9.31894132923944e+01°)
1.11943788346697e+03	(2.36345178550573e+00dB,9.31810772840149e+01°)
1.12201845430178e+03	(2.34352497913512e+00dB,9.31727579727810e+01°)
1.12460497396674e+03	(2.32359786423699e+00dB,9.31644553156167e+01°)
1.12719745617533e+03	(2.30367044230736e+00dB,9.31561692699205e+01°)
1.12979591467261e+03	(2.28374271492977e+00dB,9.31478997924499e+01°)
1.13240036323537e+03	(2.26381468356195e+00dB,9.31396468409595e+01°)
1.13501081567213e+03	(2.24388634974917e+00dB,9.31314103725642e+01°)
1.13762728582325e+03	(2.22395771497926e+00dB,9.31231903448499e+01°)
1.14024978756098e+03	(2.20402878076784e+00dB,9.31149867152223e+01°)
1.14287833478959e+03	(2.18409954860738e+00dB,9.31067994412967e+01°)
1.14551294144535e+03	(2.16417001998406e+00dB,9.30986284807676e+01°)
1.14815362149670e+03	(2.14424019633542e+00dB,9.30904737917300e+01°)
1.15080038894425e+03	(2.12431007920342e+00dB,9.30823353315206e+01°)
1.15345325782090e+03	(2.10437966999643e+00dB,9.30742130585199e+01°)
1.15611224219191e+03	(2.08444897021026e+00dB,9.30661069304804e+01°)
